DateTime,AddedIPs,RemovedIPs
1539322833,9,17
1539344683,37,45
1539366731,18,31
1539388839,24,48
1539410920,39,31
1539433016,26,6
1539455069,98,22
1539477414,39,11
1539499475,43,11
1539521799,20,24
1539543885,17,7
1539565947,4,15
1539587793,7,9
1539609880,16,6
1539631943,12,18
1539653797,25,15
1539675867,64,23
1539697953,14,17
1539720116,24,17
1539742122,26,27
1539764209,31,16
1539786250,28,12
1539808373,75,15
1539830417,18,58
1539852287,10,15
1539874375,14,37
1539896474,9,66
1539918621,22,14
1539940954,27,18
1539962900,14,14
1539984989,15,8
1540007064,12,24
1540029156,17,19
1540051345,35,58
1540073324,12,49
1540095406,38,47
1540117459,9,38
1540139338,18,41
1540161407,31,14
1540183474,29,11
1540205317,54,21
1540227377,5,18
1540249494,6,9
1540271808,7,47
1540294112,8,12
1540315958,6,4
1540338022,5,36
1540360103,42,26
1540382178,20,11
1540404072,6,92
1540426046,10,26
1540447973,8,17
1540470261,22,12
1540492365,13,7
1540514445,8,9
1540536768,9,35
1540558872,5,21
1540580905,6,16
1540603005,38,21
1540625063,32,10
1540646932,9,31
1540669006,12,22
1540691061,6,22
1540712906,80,28
1540734988,9,11
1540757089,7,43
1540779169,24,14
1540801491,33,54
1540823333,9,52
1540845651,16,13
1540867702,15,7
1540889795,69,8
1540911675,8,5
1540934446,87,6
1540956515,52,10
1540978358,35,59
1541000205,5,13
1541022279,4,19
1541044356,6299,5
1541066474,6,14
1541088801,17,6
1541110819,25,10
1541132671,81,7
1541154768,3,8
1541176849,15,4
1541198905,13,7
1541220764,20,36
1541242850,6,8
1541265162,15,12
1541287209,15,7
1541309060,26,13
1541331161,22,8
1541353463,6,2
1541375569,10,73
1541397643,7,18
1541419506,4,8
1541441571,7,11
1541463905,21,5
1541485941,9,18
1541508040,5,26
1541529899,11,41
1541552103,14,38
1541585056,10,63
1541607091,14,2
1541628997,17,6
1541651074,12,7
1541673910,2,7
1541695957,4,11
1541718091,42,31
1541740369,17,74
1541762656,9,5
1541784517,14,18
1541806582,11,11
1541828657,16,39
1541850516,10,10
1541872600,35,26
1541894513,15,19
1541916767,33,70
1541938644,32,21
1541960678,13,11
1541982828,2,26
1542005055,11,13
1542027161,33,5
1542049283,11,9
1542071567,32,30
1542093639,64,18
1542115485,15,9
1542137554,7,16
1542159619,9,24
1542181704,13,11
1542203552,1,6297
1542225643,13,24
1542247487,12,6
1542269552,19,7
1542291638,18,11
1542313936,7,22
1542335784,8,53
1542357770,14,9
1542379941,7,12
1542402066,8,8
1542424347,37,15
1542446439,3,18
1542468497,20,18
1542490578,30,34
1542512652,16,24
1542534504,3,42
1542556344,8,8
1542578476,41,5
1542600528,49,6
1542622588,17,23
1542644441,10,20
1542666531,13,17
1542688583,14,73
1542710667,19,44
1542732525,5,8
1542754893,80,9
1542777163,33,19
1542799229,8,5
