DateTime,AddedIPs,RemovedIPs
1548582070,0,2
1548583965,1,0
1548585894,0,1
1548587832,0,1
1548589968,1,1
1548593805,1,0
1548599833,2,0
1548601743,0,1
1548603639,0,1
1548609435,1,1
1548611324,0,1
1548613244,1,1
1548615207,1,0
1548617095,0,1
1548619029,0,1
1548624768,2,0
1548626736,2,0
1548631077,0,1
1548633812,0,2
1548645915,0,1
1548647798,0,1
1548649647,1,0
1548651823,0,1
1548653697,0,1
1548655499,1,0
1548667284,1,0
1548669183,1,1
1548673363,1,0
1548675165,1,1
1548677344,2,0
1548681152,0,1
1548685270,0,1
1548687207,0,1
1548689081,1,0
1548692937,1,0
1548694935,0,1
1548696755,1,0
1548698711,1,1
1548702520,1,1
1548708313,1,0
1548712139,2,4
1548716233,1,0
1548718383,1,0
1548724385,1,0
1548728227,1,0
1548735889,0,1
1548739726,1,0
1548741732,0,1
1548743583,1,0
1548745510,1,0
1548749583,2,0
1548753401,0,1
1548755336,1,1
1548759174,1,1
1548761103,1,0
1548762998,1,2
1548764917,1,1
1548770868,1,0
1548776684,0,1
1548778528,0,1
1548780782,1,0
1548782680,0,1
1548784632,0,1
1548786794,2,0
1548788715,3,1
1548791120,1,0
1548795191,0,1
1548797096,0,1
1548799036,0,1
1548802970,0,1
1548805544,1,1
1548809575,0,1
1548813393,0,1
1548815303,1,0
1548817477,1,0
1548825176,1,0
1548827072,0,1
1548829247,1,0
1548831178,1,2
1548834988,0,1
1548837191,1,1
1548839122,1,0
1548841266,1,1
1548843170,1,0
1548845074,0,1
1548847037,1,1
1548849171,0,1
1548851133,0,1
1548857102,0,1
1548865290,0,1
1548867175,1,0
1548869096,2,0
1548872910,0,1
1548875111,0,4
1548877018,1,1
1548888791,2,0
1548890946,1,1
1548895003,3,0
1548897192,1,0
1548901012,0,1
1548903150,0,1
1548913270,0,1
1548917082,0,1
1548919287,0,1
1548921164,2,0
1548923083,0,1
1548925014,0,1
1548926910,0,1
1548928862,1,1
1548932726,0,1
1548944226,2,0
1548946130,1,0
1548951903,1,1
1548955984,0,2
1548961962,0,1
1548963879,1,0
1548971565,1,0
1548975687,2,2
1548977577,0,1
1548981399,0,3
1548983583,0,1
1548991525,2,0
1548995314,1,0
1548999195,1,0
1549007099,0,2
1549015014,1,0
1549016946,0,1
1549018983,1,0
1549020790,1,0
1549030368,2,2
1549032302,0,1
1549040014,0,1
1549041903,1,0
1549045718,1,0
1549047753,1,0
1549049596,0,1
1549053668,1,0
1549057510,1,1
1549061586,0,1
1549063495,0,1
1549077421,0,2
1549081479,0,1
1549083766,2,0
1549085595,0,1
1549089434,1,0
1549097073,1,0
1549099248,1,0
1549101171,0,1
1549103105,1,0
1549105350,0,1
1549107157,0,1
1549115074,1,0
1549117002,0,2
1549122775,1,0
1549124688,1,0
1549128773,0,1
1549133043,0,1
1549135023,0,1
1549140794,0,1
1549144917,0,1
1549152780,1,0
1549154683,1,0
1549156623,1,0
1549158525,1,0
1549170142,0,2
1549175804,0,1
1549181818,2,0
1549183710,0,2
1549189547,1,1
1549201280,0,1
1549209421,1,2
1549211316,1,0
1549213336,1,0
1549220941,1,0
1549222834,1,0
1549228599,1,0
1549230555,1,0
1549232454,2,0
1549240148,1,1
1549242138,2,1
1549243999,0,1
1549245912,1,1
1549249762,1,0
1549251641,1,0
1549257395,1,0
1549261285,1,0
1549263174,2,0
1549265108,2,0
1549266991,1,0
1549268940,0,2
1549273151,2,0
1549275193,0,1
1549284775,1,0
1549286666,1,0
1549294617,1,0
1549296581,0,1
1549298698,0,2
1549306382,1,0
1549308569,1,2
1549310481,1,0
1549314551,0,1
1549316430,0,1
1549318391,0,2
1549324358,1,0
1549326310,0,1
1549328196,0,1
1549330136,1,1
1549332125,0,1
1549336065,0,1
1549338078,1,1
1549343794,0,1
1549347660,0,1
1549349552,0,2
1549351486,0,2
1549353392,1,1
1549359187,1,2
1549364908,1,0
1549370688,0,1
1549372609,1,0
1549374509,0,1
1549377692,2,0
1549379610,2,0
1549381481,2,1
1549385324,1,0
1549387497,1,0
1549393328,0,1
1549395182,0,1
1549397121,0,1
1549405254,2,0
1549411005,0,1
1549416803,0,1
1549424537,0,1
1549434039,1,0
1549439814,0,1
1549441973,1,0
1549446049,0,1
1549447964,1,0
1549451814,0,1
1549455674,1,0
1549459494,1,1
1549461733,1,1
1549463590,1,1
1549465504,0,1
1549467653,0,3
1549469552,1,0
1549471728,1,1
1549473687,0,1
1549475802,2,0
1549478123,1,0
1549480148,1,0
1549482229,1,0
1549486123,2,0
1549491869,0,2
1549501735,1,0
1549505568,1,0
1549513479,1,0
1549515419,2,0
1549519348,0,1
1549521191,1,0
1549523110,1,0
1549526946,1,0
1549528837,0,1
1549532717,0,1
1549538688,1,0
1549542539,2,1
1549546379,0,1
1549548323,0,1
1549550229,0,1
1549552156,2,0
1549555973,1,1
1549557903,0,1
1549561994,2,1
1549563891,1,2
1549565814,1,0
1549567725,0,1
1549569729,0,1
1549571582,0,2
1549579263,1,0
1549583101,2,0
1549587160,1,1
1549589085,2,0
1549593183,1,1
1549595157,2,0
1549599165,1,0
1549601079,1,3
1549603012,1,0
1549604940,1,0
1549608782,0,2
1549612962,0,1
1549616719,1,0
1549620517,1,0
1549624363,0,1
1549628491,1,2
1549638119,0,1
1549639994,3,1
1549641890,1,0
1549643798,0,1
1549647638,1,2
1549649562,0,1
1549651495,1,1
1549655322,1,0
1549659173,1,0
1549661080,2,0
1549666961,0,1
1549668766,1,2
1549672606,1,0
1549674531,0,3
1549680275,0,1
1549682215,0,2
1549686055,0,1
1549687960,0,1
1549689867,1,2
1549703346,2,1
1549707191,0,1
1549714865,0,1
1549720600,1,0
1549722794,1,0
1549724678,1,0
1549726592,0,3
1549728588,0,1
1549734275,2,1
1549738130,0,1
1549740031,1,1
1549745821,0,2
1549747712,0,1
1549752320,1,0
1549754242,0,1
1549759953,0,1
1549775553,1,0
1549777482,1,1
1549785191,1,0
1549789014,1,2
1549792922,2,0
1549800791,1,0
1549802697,1,0
1549804670,1,0
1549806559,1,1
1549808461,0,1
1549810364,0,1
1549819964,1,2
1549823794,1,0
1549827671,0,1
1549831485,1,0
1549833431,2,0
1549839166,0,1
1549842999,1,0
1549860776,1,0
1549862708,2,1
1549864592,1,1
1549872523,0,1
1549876376,0,1
1549878277,0,1
1549880226,0,1
1549888364,0,2
1549892256,1,2
1549894144,1,0
1549903743,1,0
1549905662,0,1
1549909519,2,1
1549911421,2,0
1549917647,1,1
1549919577,1,2
1549921483,1,0
1549927306,1,0
1549929163,1,0
1549931082,2,1
1549933032,1,0
1549940767,1,0
1549942861,1,0
1549944784,1,0
1549946701,1,1
1549948601,0,1
1549950790,0,2
1549954743,1,0
1549962525,1,0
1549968282,1,0
1549977881,1,0
1549979830,0,2
1549988939,2,0
1549990932,0,1
1549992799,1,0
1549996633,0,2
1549998562,1,2
1550004303,0,1
1550006215,0,1
1550008143,0,1
1550010032,1,0
1550013884,0,1
1550015824,0,1
1550017714,0,2
1550019737,0,1
1550027328,1,2
1550031176,0,1
1550033085,1,1
1550035032,1,0
1550038835,1,0
1550040805,0,1
1550042698,2,0
1550044628,1,0
1550048533,1,1
1550050390,2,0
1550054196,0,1
1550060218,1,0
1550064082,0,1
1550065950,1,0
1550075572,0,2
1550077525,0,1
1550079409,1,0
1550081310,2,0
1550083237,0,1
1550096679,0,1
1550098631,1,0
1550102478,1,0
1550106302,1,0
1550108194,1,0
1550112039,1,0
1550113960,0,1
1550115893,1,0
1550118068,1,1
1550121884,0,1
1550125717,0,1
1550127744,1,0
1550129683,1,3
1550135355,2,2
1550137227,0,1
1550143011,1,0
1550146858,0,1
1550150694,1,0
1550152622,0,1
1550154508,1,0
1550162430,1,0
1550166306,0,1
1550168193,1,2
1550170112,2,0
1550177811,1,0
1550181698,1,0
1550184103,0,1
1550185977,2,0
1550187877,1,1
1550191708,1,1
1550193630,1,1
1550197497,1,0
1550199383,2,1
1550201356,2,1
1550205151,1,1
1550207116,1,0
1550212853,1,1
1550216669,0,1
1550218592,1,0
1550220532,1,0
1550222457,1,2
1550224371,2,0
1550230161,1,1
1550237787,0,1
1550239716,1,0
1550241656,0,1
1550249328,0,1
1550255326,0,1
1550257331,1,2
1550259200,2,0
1550261106,2,0
1550263021,1,0
1550264954,0,1
1550268769,0,1
1550272851,0,2
1550274761,0,1
1550276696,0,1
1550280644,0,1
1550284367,0,1
1550286353,0,3
1550288212,0,1
1550290120,0,1
1550293954,0,1
1550299714,0,1
1550303588,0,1
1550305486,2,0
1550307408,0,2
1550311302,0,2
1550313174,2,0
1550317492,0,1
1550319420,2,0
1550327070,1,1
1550336693,1,0
1550342677,0,1
1550344595,1,2
1550346527,0,1
1550348436,0,1
